order_id,user_id,order_date,amount,status
11411,57,2025-03-13,903.13,returned
11412,46,2025-05-03,2610.23,completed
11413,236,2025-09-09,1127.02,returned
11414,113,2025-02-27,1466.73,completed
11415,204,2025-07-11,1151.67,completed
11416,219,2025-01-05,1985.24,completed
11417,311,2025-04-29,678.67,completed
11418,473,2025-04-01,550.69,completed
11419,425,2025-09-06,701.34,completed
11420,190,2025-11-30,1175.91,completed
11421,163,2025-02-23,939.57,completed
11422,386,2025-10-19,1802.97,cancelled
11423,62,2025-08-28,2733.43,completed
11424,271,2025-12-20,553.86,completed
11425,212,2025-11-29,656.05,completed
11426,92,2025-02-06,401.27,completed
11427,309,2025-09-29,4542.63,completed
11428,161,2025-08-05,1357.32,completed
11429,93,2025-02-11,1534.35,completed
11430,327,2025-04-04,429.17,completed
11431,88,2025-12-05,1095.74,cancelled
11432,337,2025-07-18,1566.3,returned
11433,82,2025-05-04,918.8,completed
11434,218,2025-04-27,2328.53,returned
11435,404,2025-11-02,5531.87,returned
11436,115,2025-04-14,565.13,completed
11437,384,2025-02-27,536.22,completed
11438,361,2025-07-29,593.22,completed
11439,452,2025-12-29,3375.64,completed
11440,85,2025-03-08,2274.8,completed
11441,358,2025-04-04,997.38,returned
11442,469,2025-06-21,1125.06,completed
11443,382,2025-03-14,619.19,completed
11444,94,2025-08-26,2044.73,completed
11445,412,2025-04-03,840.56,completed
11446,54,2025-02-16,914.11,completed
11447,295,2025-04-06,1679.33,cancelled
11448,249,2025-12-06,961.41,completed
11449,266,2025-12-08,930.32,completed
11450,260,2025-07-04,1104.78,completed
11451,16,2025-05-27,1913.61,completed
11452,255,2025-10-27,3472.21,completed
11453,469,2025-03-12,1652.16,completed
11454,219,2025-08-27,1924.3,completed
11455,139,2025-09-06,953.46,completed
11456,498,2025-09-17,668.17,cancelled
11457,50,2025-03-21,1733.31,completed
11458,244,2025-09-19,1236.29,completed
11459,257,2025-08-12,405.11,completed
11460,239,2025-11-16,871.62,returned
11461,461,2025-03-05,1034.81,completed
11462,211,2025-08-12,767.15,completed
11463,487,2025-10-30,3093.98,completed
11464,34,2025-04-12,1534.39,completed
11465,367,2025-09-29,2867.58,completed
11466,297,2025-02-06,1318.69,completed
11467,121,2025-09-20,1160.92,completed
11468,114,2025-08-10,569.29,completed
11469,360,2025-03-12,1105.83,completed
11470,319,2025-01-25,1106.7,completed
11471,306,2025-09-30,421.16,completed
11472,26,2025-03-30,751.7,completed
11473,299,2025-07-01,874.54,completed
11474,491,2025-01-23,1464.74,completed
11475,9,2025-12-18,1514.66,completed
11476,235,2025-07-20,730.02,completed
11477,248,2025-12-07,1522.65,completed
11478,449,2025-02-28,965.4,returned
11479,142,2025-03-17,147.12,cancelled
11480,238,2025-08-11,781.1,completed
11481,359,2025-08-09,2333.89,completed
11482,31,2025-10-16,337.9,completed
11483,401,2025-12-05,1186.64,completed
11484,412,2025-10-27,3326.52,completed
11485,360,2025-02-21,643.92,cancelled
11486,325,2025-04-23,1098.28,cancelled
11487,374,2025-11-30,440.18,completed
11488,391,2025-07-20,3425.7,completed
11489,452,2025-11-13,1034.49,completed
11490,215,2025-07-25,1133.02,completed
11491,229,2025-01-19,2829.94,completed
11492,319,2025-06-22,1742.43,returned
11493,97,2025-10-29,594.11,cancelled
11494,429,2025-08-28,697.08,completed
11495,386,2025-02-18,1550.68,completed
11496,316,2025-03-18,708.48,completed
11497,151,2025-11-08,249.12,cancelled
11498,174,2025-12-24,1056.52,completed
11499,218,2025-10-02,389.11,completed
11500,332,2025-02-05,3399.55,completed
11501,390,2025-08-15,1241.1,completed
11502,336,2025-10-30,581.95,completed
11503,465,2025-08-22,672.47,completed
11504,481,2025-08-05,292.2,completed
11505,353,2025-06-20,507.95,cancelled
11506,186,2025-03-31,2233.73,completed
11507,300,2025-04-13,5230.44,completed
11508,213,2025-09-30,1823.44,completed
11509,315,2025-01-26,1028.21,completed
11510,407,2025-01-31,810.48,completed
11511,185,2025-05-25,561.41,completed
11512,253,2025-10-10,4637.06,completed
11513,23,2025-08-28,960.91,cancelled
11514,369,2025-08-04,4821.98,completed
11515,245,2025-07-14,2908.71,completed
11516,230,2025-02-10,324.23,completed
11517,267,2025-05-02,688.03,completed
11518,108,2025-01-30,686.54,completed
11519,299,2025-10-04,1037.02,cancelled
11520,373,2025-10-02,1051.3,cancelled
11521,175,2025-04-05,8931.75,cancelled
11522,66,2025-04-17,515.91,completed
11523,194,2025-04-26,1287.27,completed
11524,100,2025-11-21,1688.43,cancelled
11525,187,2025-06-28,1095.43,completed
11526,314,2025-10-06,1184.56,completed
11527,57,2025-06-13,527.76,cancelled
11528,374,2025-09-12,1181.5,completed
11529,113,2025-07-12,1568.66,completed
11530,448,2025-04-12,1379.28,cancelled
11531,367,2025-11-16,1634.58,completed
11532,137,2025-09-16,2947.83,completed
11533,282,2025-10-08,2113.03,completed
11534,56,2025-12-13,1152.75,returned
11535,50,2025-04-01,482.88,completed
11536,479,2025-02-03,720.54,completed
11537,402,2025-08-01,940.36,completed
11538,78,2025-04-30,1308.51,completed
11539,142,2025-06-09,784.59,completed
11540,99,2025-03-27,569.63,completed
11541,198,2025-05-26,477.36,completed
11542,146,2025-05-24,345.22,completed
11543,165,2025-05-08,930.33,completed
11544,265,2025-09-28,391.99,completed
11545,95,2025-08-05,544.37,completed
11546,442,2025-06-23,832.36,cancelled
11547,364,2025-02-11,430.46,completed
11548,381,2025-07-28,1430.57,completed
11549,85,2025-03-05,1841.17,completed
11550,355,2025-04-25,746.5,completed
11551,419,2025-06-01,807.61,completed
11552,88,2025-02-21,1597.51,completed
11553,376,2025-05-23,665.28,completed
11554,179,2025-04-08,634.02,completed
11555,394,2025-11-07,2533.99,returned
11556,240,2025-11-10,2036.38,completed
11557,402,2025-01-02,1670.85,completed
11558,74,2025-08-08,2096.35,completed
11559,195,2025-08-22,274.76,completed
11560,137,2025-05-18,2829.02,completed
11561,125,2025-06-21,1442.95,completed
11562,155,2025-10-16,2225.08,completed
11563,192,2025-05-18,1438.01,completed
11564,64,2025-01-24,1134.84,completed
11565,354,2025-05-16,904.41,completed
11566,276,2025-04-03,1418.0,completed
11567,415,2025-05-20,881.63,returned
11568,353,2025-03-25,2013.27,cancelled
11569,75,2025-02-24,361.22,completed
11570,35,2025-12-26,750.62,completed
11571,212,2025-02-17,4588.81,completed
11572,241,2025-09-15,707.5,cancelled
11573,121,2025-09-19,927.9,returned
11574,392,2025-08-14,591.22,cancelled
11575,291,2025-11-29,1387.27,completed
11576,374,2025-01-02,654.99,completed
11577,55,2025-04-21,963.02,cancelled
11578,408,2025-03-09,1986.65,completed
11579,104,2025-07-30,672.41,completed
11580,225,2025-08-20,1904.6,completed
11581,220,2025-11-24,1949.95,completed
11582,411,2025-05-19,2294.96,completed
11583,139,2025-03-28,1210.0,completed
11584,121,2025-12-04,10602.88,cancelled
11585,170,2025-09-03,2294.28,returned
11586,181,2025-10-07,1376.66,cancelled
11587,91,2025-06-12,593.98,completed
11588,89,2025-06-13,1024.6,completed
11589,116,2025-05-23,2976.28,completed
11590,234,2025-10-01,3628.86,cancelled
11591,172,2025-03-18,3086.62,completed
11592,197,2025-12-23,1900.05,returned
11593,360,2025-03-06,455.34,completed
11594,121,2025-06-18,1542.27,completed
11595,455,2025-04-25,459.9,cancelled
11596,376,2025-08-23,387.13,completed
11597,88,2025-09-06,1296.48,returned
11598,157,2025-12-02,1581.67,completed
11599,92,2025-10-16,2063.92,completed
11600,137,2025-04-01,1553.08,completed
11601,183,2025-03-17,1590.99,cancelled
11602,66,2025-11-20,550.45,completed
11603,8,2025-06-28,1018.94,completed
11604,220,2025-02-05,381.85,cancelled
11605,351,2025-10-29,269.79,completed
11606,152,2025-08-25,1841.71,cancelled
11607,431,2025-01-10,647.3,returned
11608,185,2025-10-13,2019.79,completed
11609,451,2025-08-10,2382.35,completed
11610,118,2025-08-13,710.86,completed
11611,270,2025-11-12,1657.75,completed
11612,382,2025-06-30,690.34,completed
11613,30,2025-06-18,301.23,cancelled
11614,466,2025-08-14,1195.5,completed
11615,183,2025-03-14,788.7,completed
11616,249,2025-02-25,805.88,completed
11617,315,2025-11-04,4370.97,completed
11618,322,2025-03-20,376.87,cancelled
11619,12,2025-07-04,1433.69,returned
11620,434,2025-04-09,546.55,completed
11621,312,2025-03-26,2070.99,completed
11622,500,2025-08-07,1351.41,returned
11623,236,2025-10-20,1430.16,completed
11624,307,2025-06-11,565.99,completed
11625,221,2025-02-20,641.68,returned
11626,445,2025-03-31,2098.7,cancelled
11627,417,2025-03-02,3787.87,completed
11628,455,2025-11-19,1534.89,completed
11629,253,2025-04-27,585.11,cancelled
11630,396,2025-05-17,1390.28,completed
11631,180,2025-01-26,5998.29,completed
11632,231,2025-06-12,1178.14,cancelled
11633,381,2025-11-30,3051.2,completed
11634,41,2025-05-30,653.13,completed
11635,356,2025-08-26,1064.8,completed
11636,8,2025-03-08,1692.05,completed
11637,291,2025-02-22,1448.28,completed
11638,239,2025-09-25,641.32,completed
11639,235,2025-01-24,622.25,completed
11640,248,2025-06-13,2190.31,cancelled
11641,246,2025-04-26,2525.23,completed
11642,204,2025-01-06,3160.55,completed
11643,226,2025-07-13,3876.75,completed
11644,285,2025-12-18,1205.0,completed
11645,382,2025-01-26,881.97,cancelled
11646,277,2025-10-25,2823.39,completed
11647,322,2025-07-16,1806.5,completed
11648,419,2025-09-22,551.3,cancelled
11649,495,2025-02-05,531.9,completed
11650,55,2025-11-14,1547.43,completed
11651,357,2025-01-05,968.65,cancelled
11652,113,2025-11-27,1076.53,completed
11653,99,2025-08-29,2323.37,completed
11654,397,2025-05-04,1865.58,cancelled
11655,35,2025-01-03,2781.96,returned
11656,424,2025-08-11,283.7,completed
11657,386,2025-02-01,1309.47,cancelled
11658,498,2025-08-11,1783.41,completed
11659,334,2025-10-10,376.68,completed
11660,437,2025-04-08,693.38,returned
11661,60,2025-03-29,608.9,completed
11662,445,2025-03-23,1113.42,cancelled
11663,81,2025-03-24,3427.2,completed
11664,158,2025-02-11,4517.95,completed
11665,65,2025-04-02,620.17,completed
11666,201,2025-08-29,1585.4,cancelled
11667,375,2025-04-21,1621.58,completed
11668,135,2025-10-13,1438.47,completed
11669,412,2025-10-27,1449.95,completed
11670,304,2025-10-05,1356.44,completed
11671,315,2025-07-16,3573.49,completed
11672,470,2025-04-26,2372.56,completed
11673,216,2025-12-06,522.12,completed
11674,173,2025-03-16,1914.1,completed
11675,498,2025-06-19,2048.09,completed
11676,279,2025-06-15,1367.14,completed
11677,308,2025-09-30,2421.15,returned
11678,149,2025-07-19,1250.94,cancelled
11679,108,2025-10-19,1261.84,completed
11680,85,2025-12-02,1193.77,completed
11681,112,2025-05-23,266.99,completed
11682,98,2025-11-16,1036.62,returned
11683,374,2025-03-03,686.92,completed
11684,29,2025-12-01,477.94,completed
11685,315,2025-03-06,2992.35,cancelled
11686,475,2025-11-07,1560.79,completed
11687,383,2025-05-23,1073.97,completed
11688,202,2025-12-19,738.51,completed
11689,30,2025-02-17,1349.27,completed
11690,418,2025-06-19,2195.15,completed
11691,2,2025-11-26,614.69,returned
11692,341,2025-01-18,1092.93,completed
11693,336,2025-04-07,2013.53,completed
11694,96,2025-01-31,282.82,cancelled
11695,370,2025-04-28,1053.32,cancelled
11696,88,2025-05-23,812.0,completed
11697,113,2025-08-14,998.56,completed
11698,406,2025-04-05,771.9,completed
11699,490,2025-02-27,1207.54,completed
11700,133,2025-03-04,4215.57,completed
11701,461,2025-12-09,874.15,completed
11702,457,2025-12-14,1345.07,returned
11703,385,2025-03-22,4430.74,completed
11704,71,2025-03-13,746.2,completed
11705,150,2025-01-20,3906.01,completed
11706,339,2025-12-17,1100.73,returned
11707,500,2025-09-15,3817.41,completed
11708,408,2025-10-05,1854.07,completed
11709,211,2025-04-17,1359.64,completed
11710,118,2025-08-22,1047.39,completed
11711,481,2025-01-22,708.51,completed
11712,139,2025-09-04,1156.39,returned
11713,172,2025-07-31,2055.25,completed
11714,483,2025-05-01,1086.61,completed
11715,281,2025-09-17,878.63,completed
11716,133,2025-08-24,920.07,completed
11717,3,2025-06-10,2196.75,completed
11718,215,2025-03-10,2585.34,completed
11719,494,2025-01-09,687.45,completed
11720,217,2025-12-09,686.76,completed
11721,350,2025-04-13,1430.17,cancelled
11722,127,2025-04-21,3194.78,completed
11723,388,2025-09-06,2445.96,cancelled
11724,388,2025-04-04,456.55,completed
11725,305,2025-05-18,911.55,completed
11726,386,2025-09-17,571.68,completed
11727,290,2025-08-06,909.36,completed
11728,190,2025-08-28,3371.41,cancelled
11729,369,2025-01-02,405.12,completed
11730,418,2025-06-14,353.12,completed
11731,421,2025-06-23,614.01,cancelled
11732,107,2025-08-19,1340.93,completed
11733,339,2025-02-25,1693.46,completed
11734,3,2025-02-28,1489.53,completed
11735,286,2025-10-06,2497.34,cancelled
11736,286,2025-09-03,319.21,completed
11737,182,2025-10-24,2519.55,completed
11738,498,2025-04-09,881.42,cancelled
11739,442,2025-12-31,1829.95,completed
11740,20,2025-04-10,434.24,returned
11741,105,2025-08-26,1100.44,cancelled
11742,104,2025-03-01,1293.87,completed
11743,449,2025-12-02,2462.73,returned
11744,260,2025-05-02,361.52,completed
11745,365,2025-10-20,1120.5,completed
11746,405,2025-05-01,513.03,completed
11747,384,2025-10-16,1562.2,completed
11748,45,2025-06-15,1889.47,completed
11749,71,2025-01-23,2700.03,completed
11750,198,2025-03-11,754.07,completed
11751,170,2025-09-07,2098.67,completed
11752,374,2025-03-12,2843.05,completed
11753,79,2025-04-11,347.14,cancelled
11754,186,2025-07-17,1683.52,completed
11755,119,2025-04-03,2145.14,completed
11756,95,2025-02-17,914.97,completed
11757,87,2025-08-16,469.87,completed
11758,98,2025-09-09,2121.9,completed
11759,283,2025-09-25,473.59,completed
11760,206,2025-12-11,967.92,completed
11761,218,2025-02-15,1066.26,cancelled
11762,240,2025-06-05,1809.63,completed
11763,371,2025-03-27,707.23,completed
11764,431,2025-11-25,679.12,completed
11765,264,2025-07-17,1175.26,completed
11766,322,2025-02-05,2218.25,completed
11767,370,2025-09-10,5438.26,completed
11768,346,2025-01-16,381.75,completed
11769,68,2025-04-11,1367.5,completed
11770,492,2025-09-21,512.56,completed
11771,83,2025-07-04,2237.62,completed
11772,206,2025-10-05,568.51,returned
11773,327,2025-07-28,683.86,completed
11774,202,2025-11-04,725.97,completed
11775,122,2025-07-25,1039.67,completed
11776,462,2025-01-21,1375.04,completed
11777,36,2025-01-27,1538.54,completed
11778,123,2025-10-11,1092.21,completed
11779,497,2025-01-15,432.28,completed
11780,365,2025-05-18,1825.21,completed
11781,44,2025-01-06,1056.72,completed
11782,378,2025-04-21,2473.07,completed
11783,485,2025-08-06,668.2,completed
11784,49,2025-03-05,357.24,completed
11785,208,2025-06-20,1070.82,completed
11786,235,2025-12-30,2716.68,completed
11787,66,2025-01-26,1227.41,completed
11788,101,2025-01-24,953.59,completed
11789,87,2025-04-10,596.31,returned
11790,93,2025-10-29,3753.47,completed
11791,202,2025-05-29,533.4,completed
11792,232,2025-08-22,659.99,completed
11793,119,2025-01-13,1634.39,completed
11794,145,2025-09-26,299.1,completed
11795,97,2025-01-25,2676.36,completed
11796,399,2025-09-17,1697.54,cancelled
11797,106,2025-02-23,2057.94,completed
11798,454,2025-11-10,1620.81,cancelled
11799,270,2025-04-19,979.67,completed
11800,402,2025-03-09,521.02,completed
11801,319,2025-05-03,994.21,completed
11802,134,2025-01-01,554.09,completed
11803,301,2025-03-02,1541.19,completed
11804,138,2025-08-07,1928.98,completed
11805,60,2025-04-20,3083.33,completed
11806,128,2025-05-10,1422.59,completed
11807,138,2025-10-22,2094.78,completed
11808,68,2025-02-15,890.69,completed
11809,12,2025-05-25,784.63,completed
11810,472,2025-03-09,1527.78,returned
11811,257,2025-06-26,836.7,completed
11812,202,2025-05-02,1324.02,completed
11813,465,2025-01-17,521.74,completed
11814,113,2025-01-26,591.62,completed
11815,202,2025-11-08,1710.92,completed
11816,424,2025-01-21,2039.96,completed
11817,317,2025-10-13,550.07,completed
11818,200,2025-12-01,1753.61,completed
11819,128,2025-06-20,755.28,completed
11820,18,2025-04-24,1109.38,returned
11821,43,2025-10-11,2956.79,returned
11822,81,2025-12-25,1929.93,completed
11823,394,2025-02-13,1914.31,completed
11824,320,2025-12-18,4172.01,completed
11825,217,2025-12-11,670.0,completed
11826,392,2025-02-22,549.98,completed
11827,81,2025-01-20,661.5,completed
11828,106,2025-09-18,917.68,completed
11829,197,2025-01-29,210.99,completed
11830,459,2025-08-08,948.42,completed
11831,308,2025-01-24,749.05,returned
11832,426,2025-09-10,1898.14,cancelled
11833,125,2025-03-26,1403.46,completed
11834,425,2025-02-05,720.19,completed
11835,37,2025-01-25,1657.35,completed
11836,114,2025-03-10,1819.44,completed
11837,262,2025-07-17,640.35,completed
11838,26,2025-01-28,776.57,cancelled
11839,430,2025-10-20,230.96,completed
11840,434,2025-08-09,511.09,completed
11841,271,2025-04-19,652.15,returned
11842,153,2025-12-27,1155.07,completed
11843,50,2025-08-29,565.8,completed
11844,310,2025-09-03,765.54,completed
11845,269,2025-03-05,465.11,completed
11846,380,2025-09-17,1236.18,completed
11847,302,2025-07-24,1477.34,completed
11848,65,2025-12-26,1453.39,completed
11849,61,2025-06-24,1106.16,completed
11850,391,2025-09-05,372.88,completed
11851,80,2025-05-05,710.55,completed
11852,470,2025-01-15,824.59,cancelled
11853,53,2025-02-16,826.91,completed
11854,365,2025-11-13,1155.73,completed
11855,488,2025-09-27,2974.64,cancelled
11856,221,2025-05-14,1936.17,completed
11857,29,2025-09-12,549.35,completed
11858,439,2025-01-02,1763.19,cancelled
11859,94,2025-01-14,1716.79,completed
11860,264,2025-07-05,623.75,completed
11861,493,2025-08-17,1986.65,completed
11862,373,2025-12-09,980.18,completed
11863,24,2025-10-05,408.72,cancelled
11864,411,2025-04-04,1508.15,completed
11865,81,2025-10-25,1276.49,completed
11866,375,2025-06-29,935.07,completed
11867,311,2025-10-29,1068.26,completed
11868,144,2025-03-05,662.91,completed
11869,212,2025-01-10,1680.91,completed
11870,59,2025-01-22,1063.78,completed
11871,494,2025-12-28,1232.15,completed
11872,120,2025-01-30,1408.1,completed
11873,155,2025-12-09,488.72,completed
11874,252,2025-09-23,586.4,completed
11875,337,2025-02-23,233.47,completed
11876,253,2025-11-12,1628.35,completed
11877,253,2025-02-22,469.4,completed
11878,292,2025-02-22,1203.27,completed
11879,429,2025-07-30,1421.82,completed
11880,198,2025-04-16,1671.78,completed
11881,417,2025-04-17,472.1,cancelled
11882,394,2025-03-13,1047.74,completed
11883,481,2025-08-10,3530.51,completed
11884,457,2025-01-10,3641.02,completed
11885,400,2025-03-31,2188.84,completed
11886,124,2025-07-22,1388.87,completed
11887,388,2025-06-27,542.63,completed
11888,369,2025-09-13,1813.54,completed
11889,145,2025-03-20,981.8,cancelled
11890,339,2025-08-25,1623.55,completed
11891,127,2025-10-05,704.16,completed
11892,262,2025-05-22,971.6,completed
11893,399,2025-04-04,1230.16,completed
11894,95,2025-07-22,1302.96,cancelled
11895,169,2025-07-31,1549.37,returned
11896,398,2025-02-04,731.11,completed
11897,227,2025-07-26,428.25,completed
11898,481,2025-02-26,3419.84,completed
11899,4,2025-07-27,6263.4,completed
11900,361,2025-12-07,1499.96,completed
11901,408,2025-07-16,434.07,completed
11902,459,2025-10-05,638.27,completed
11903,79,2025-04-24,1566.16,completed
11904,493,2025-12-03,2803.94,completed
11905,197,2025-10-24,469.18,completed
11906,177,2025-12-01,1005.23,completed
11907,178,2025-09-28,1257.84,cancelled
11908,320,2025-08-26,2008.62,completed
11909,330,2025-07-11,862.19,completed
11910,237,2025-12-05,366.99,completed
11911,36,2025-11-06,1693.98,completed
11912,494,2025-06-02,2409.94,completed
11913,112,2025-02-01,1035.03,completed
11914,47,2025-01-02,1456.32,completed
11915,299,2025-03-27,786.71,completed
11916,207,2025-01-23,606.65,cancelled
11917,308,2025-03-19,2249.58,completed
11918,438,2025-02-09,1438.34,completed
11919,49,2025-12-25,1545.74,completed
11920,143,2025-02-04,3138.44,completed
11921,259,2025-08-17,524.06,cancelled
11922,394,2025-05-09,745.15,cancelled
11923,301,2025-03-05,1224.83,completed
11924,192,2025-09-13,738.77,completed
11925,306,2025-12-21,1897.32,completed
11926,490,2025-10-16,961.81,completed
11927,241,2025-12-22,547.43,completed
11928,442,2025-08-04,1148.3,completed
11929,390,2025-09-03,1235.51,completed
11930,151,2025-02-23,2109.65,completed
11931,125,2025-11-08,1444.04,completed
11932,386,2025-09-30,1514.44,completed
11933,104,2025-04-03,1372.25,completed
11934,169,2025-05-10,961.26,completed
11935,118,2025-08-11,664.24,cancelled
11936,304,2025-01-05,1342.36,returned
11937,148,2025-10-26,868.54,completed
11938,330,2025-04-13,3579.13,completed
11939,468,2025-01-28,2806.03,completed
11940,415,2025-05-01,1707.84,returned
11941,474,2025-11-02,1429.28,completed
11942,13,2025-04-11,1031.15,completed
11943,228,2025-07-16,453.6,completed
11944,111,2025-10-24,942.64,completed
11945,459,2025-01-13,1177.3,completed
11946,356,2025-10-05,1287.71,cancelled
11947,161,2025-04-16,1523.36,cancelled
11948,282,2025-09-11,2090.02,completed
11949,303,2025-03-10,675.53,completed
11950,248,2025-02-20,679.83,completed
11951,238,2025-10-15,3027.82,returned
11952,28,2025-10-22,1881.24,completed
11953,227,2025-12-25,834.19,completed
11954,175,2025-09-05,1017.35,completed
11955,410,2025-06-20,1020.55,completed
11956,433,2025-03-13,1121.14,completed
11957,376,2025-04-18,1526.72,completed
11958,16,2025-08-25,6467.18,cancelled
11959,421,2025-05-07,1252.42,cancelled
11960,199,2025-06-26,1743.79,cancelled
11961,209,2025-03-03,336.79,completed
11962,473,2025-06-10,781.0,completed
11963,434,2025-03-28,2591.96,completed
11964,26,2025-02-10,1453.34,completed
11965,180,2025-02-18,50.79,completed
11966,375,2025-07-09,1757.8,completed
11967,270,2025-05-14,4199.48,completed
11968,129,2025-02-06,271.2,completed
11969,263,2025-07-07,3176.61,completed
11970,434,2025-03-01,157.53,completed
11971,112,2025-01-06,2114.55,completed
11972,374,2025-02-18,1090.01,completed
11973,368,2025-06-13,211.67,cancelled
11974,443,2025-12-15,1498.61,completed
11975,149,2025-03-30,2454.28,completed
11976,108,2025-04-14,1414.77,cancelled
11977,274,2025-03-30,1651.4,cancelled
11978,266,2025-05-10,822.07,cancelled
11979,205,2025-09-19,297.98,cancelled
11980,390,2025-04-28,1779.89,returned
11981,400,2025-08-29,3732.48,completed
11982,123,2025-11-24,2418.03,returned
11983,398,2025-12-12,272.73,returned
11984,116,2025-07-25,379.77,completed
11985,204,2025-09-18,606.57,cancelled
11986,14,2025-12-02,359.57,cancelled
11987,171,2025-10-15,1131.09,completed
11988,480,2025-04-20,1444.32,cancelled
11989,222,2025-02-18,402.95,completed
11990,356,2025-02-11,1889.35,completed
11991,54,2025-11-18,1670.32,completed
11992,318,2025-07-23,747.17,completed
11993,186,2025-04-19,971.88,cancelled
11994,372,2025-05-07,280.1,cancelled
11995,465,2025-04-13,869.06,completed
11996,266,2025-10-20,1102.32,returned
11997,52,2025-08-12,1234.13,completed
11998,239,2025-11-17,1429.69,returned
11999,62,2025-04-21,1301.11,completed
12000,225,2025-06-22,911.38,completed
12001,31,2025-02-14,1339.88,completed
12002,321,2025-12-21,2211.49,completed
12003,156,2025-07-06,1025.72,completed
12004,101,2025-07-21,1369.66,completed
12005,9,2025-05-31,962.64,completed
12006,445,2025-04-09,697.34,completed
12007,419,2025-12-13,1581.32,completed
12008,406,2025-06-28,743.48,completed
12009,30,2025-09-04,1436.99,completed
12010,175,2025-01-14,1118.54,completed
12011,486,2025-04-11,886.47,completed
12012,290,2025-10-21,871.57,completed
12013,65,2025-02-02,768.4,completed
12014,71,2025-02-07,346.52,completed
12015,132,2025-10-23,1433.72,cancelled
12016,487,2025-04-23,1289.59,completed
12017,85,2025-04-10,1987.77,cancelled
12018,452,2025-07-26,755.95,returned
12019,340,2025-03-13,4133.04,completed
12020,461,2025-01-16,840.66,completed
12021,414,2025-01-02,594.32,completed
12022,167,2025-01-29,546.98,completed
12023,414,2025-02-27,325.79,completed
12024,85,2025-09-12,3206.19,completed
12025,146,2025-04-19,2863.35,cancelled
12026,106,2025-01-27,1669.9,returned
12027,67,2025-01-06,585.66,completed
12028,46,2025-06-24,3896.71,completed
12029,94,2025-11-03,857.31,completed
12030,61,2025-05-04,908.4,completed
12031,191,2025-01-24,2999.14,cancelled
12032,36,2025-03-25,1739.3,completed
12033,31,2025-07-02,5119.3,completed
12034,495,2025-03-10,1305.19,completed
12035,44,2025-12-24,830.54,completed
12036,38,2025-10-06,714.61,completed
12037,16,2025-05-06,301.0,completed
12038,67,2025-12-14,902.33,completed
12039,264,2025-04-29,2443.57,completed
12040,414,2025-02-21,1667.67,cancelled
12041,368,2025-12-09,1112.33,completed
12042,291,2025-12-17,546.51,completed
12043,43,2025-04-25,1285.38,completed
12044,388,2025-08-06,2228.25,completed
12045,19,2025-03-05,1482.53,cancelled
12046,316,2025-08-23,1232.39,completed
12047,205,2025-09-09,627.74,completed
12048,442,2025-09-17,2012.29,completed
12049,154,2025-07-27,122.45,completed
12050,320,2025-09-15,1433.67,returned
12051,220,2025-07-22,6629.11,completed
12052,262,2025-10-27,381.51,completed
12053,470,2025-03-07,926.15,completed
12054,357,2025-06-26,1090.58,completed
12055,208,2025-06-01,793.29,completed
12056,224,2025-07-14,2265.3,completed
12057,353,2025-02-21,1526.47,completed
12058,174,2025-04-29,1220.01,completed
12059,84,2025-12-15,1916.18,cancelled
12060,234,2025-02-08,1109.57,completed
12061,35,2025-08-20,10156.87,completed
12062,85,2025-08-31,1219.19,completed
12063,211,2025-06-23,1257.27,completed
12064,399,2025-01-13,331.18,completed
12065,391,2025-01-13,749.63,completed
12066,131,2025-04-11,2448.34,completed
12067,211,2025-02-07,430.6,completed
12068,77,2025-02-04,242.19,completed
12069,378,2025-02-28,1121.72,completed
12070,124,2025-03-11,2862.7,cancelled
12071,400,2025-11-03,1129.65,cancelled
12072,422,2025-08-22,866.72,completed
12073,345,2025-01-12,298.59,returned
12074,166,2025-08-18,1505.04,completed
12075,477,2025-02-19,1742.18,completed
12076,344,2025-06-03,315.07,cancelled
12077,323,2025-01-14,2426.42,completed
12078,429,2025-02-02,1874.29,completed
12079,441,2025-02-18,2422.66,completed
12080,39,2025-06-08,1649.9,completed
12081,441,2025-06-19,1732.95,completed
12082,383,2025-05-09,1578.93,completed
12083,104,2025-08-15,2014.11,completed
12084,154,2025-09-20,307.01,completed
12085,377,2025-09-23,383.47,completed
12086,109,2025-07-31,655.1,completed
12087,227,2025-07-19,1001.37,cancelled
12088,345,2025-06-29,1438.99,completed
12089,326,2025-03-28,1376.47,completed
12090,455,2025-06-27,2397.0,completed
12091,56,2025-01-04,2450.25,completed
12092,148,2025-12-19,595.46,completed
12093,493,2025-05-16,1295.96,completed
12094,285,2025-10-04,605.78,completed
12095,125,2025-12-16,961.24,completed
12096,145,2025-07-01,1373.69,returned
12097,170,2025-11-11,100.88,completed
12098,278,2025-06-24,5930.54,completed
12099,143,2025-02-18,1630.25,completed
12100,311,2025-01-10,722.71,completed
12101,223,2025-02-19,4226.62,completed
12102,306,2025-12-11,859.88,returned
12103,78,2025-06-23,1203.23,cancelled
12104,312,2025-04-27,779.79,returned
12105,463,2025-06-12,3485.6,completed
12106,68,2025-04-04,1018.93,completed
12107,164,2025-11-14,1217.6,completed
12108,347,2025-12-31,2546.94,returned
12109,309,2025-01-31,1651.76,completed
12110,338,2025-09-20,1055.7,completed
12111,280,2025-05-03,2385.76,completed
12112,342,2025-01-18,6483.0,completed
12113,305,2025-12-03,1369.48,cancelled
